Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales
12/18/2020,Mexico,Saga Falabella,Motorola,Entel,675,20,950,19000
12/27/2020,Uruguay,Saga Falabella,Motorola,Entel,675,13,950,12350
8/31/2021,United Kingdom,Plaza Vea,Motorola,Entel,675,19,950,18050
9/27/2019,Venezuela,Oeschle,Nokia,Tuenti,365,143,650,92950
12/16/2018,Colombia,Ripley,Nokia,Tuenti,365,65,650,42250
11/12/2020,Uruguay,Ripley,Nokia,Tuenti,365,24,650,15600
4/9/2020,Cuba,Oeschle,Nokia,Tuenti,365,40,650,26000
9/21/2021,Ireland,Oeschle,Nokia,Tuenti,365,192,650,124800
10/6/2018,Spain,Ripley,Nokia,Tuenti,365,3,650,1950
7/4/2021,Paraguay,Oeschle,Nokia,Tuenti,365,186,650,120900
5/17/2021,Colombia,Metro,Nokia,Tuenti,365,102,650,66300
5/8/2020,USA,Metro,Nokia,Tuenti,365,43,650,27950
2/1/2021,Chile,Saga Falabella,Nokia,Tuenti,365,23,650,14950
4/29/2021,Brasil,Metro,Nokia,Tuenti,365,36,650,23400
11/4/2021,Mexico,Oeschle,Nokia,Tuenti,365,82,650,53300
7/2/2019,Brasil,Tottus,Nokia,Tuenti,365,274,650,178100
5/5/2021,Denmark,Metro,Nokia,Tuenti,365,10,650,6500
9/29/2021,Ireland,Plaza Vea,Nokia,Tuenti,365,68,650,44200
4/12/2018,Bolivia,Plaza Vea,Nokia,Tuenti,365,132,650,85800
10/5/2018,Spain,Oeschle,Nokia,Tuenti,365,145,650,94250
8/27/2019,Mexico,Oeschle,Nokia,Tuenti,365,149,650,96850
9/23/2019,United Kingdom,Ripley,Nokia,Tuenti,365,46,650,29900
11/18/2021,Peru,Ripley,Nokia,Tuenti,365,31,650,20150
10/31/2018,Cuba,Metro,Nokia,Tuenti,365,24,650,15600
6/28/2019,Colombia,Ripley,Nokia,Tuenti,365,1,650,650
12/10/2021,Guatemala,Ripley,Nokia,Tuenti,365,54,650,35100
9/9/2018,Bolivia,Ripley,Nokia,Tuenti,365,90,650,58500
12/26/2019,France,Oeschle,Nokia,Tuenti,365,226,650,146900
9/2/2021,Paraguay,Plaza Vea,Nokia,Tuenti,365,74,650,48100
2/6/2020,Germany,Oeschle,Nokia,Tuenti,365,226,650,146900
12/20/2019,Uruguay,Metro,Nokia,Tuenti,365,33,650,21450
2/26/2021,Ireland,Saga Falabella,Nokia,Tuenti,365,36,650,23400
1/16/2018,Denmark,Metro,Nokia,Tuenti,365,1,650,650
5/1/2019,France,Metro,Nokia,Tuenti,365,54,650,35100
4/15/2021,Canada,Metro,Nokia,Tuenti,365,146,650,94900
11/29/2018,Spain,Oeschle,Nokia,Tuenti,365,249,650,161850
9/23/2021,Switzerland,Metro,Nokia,Tuenti,365,64,650,41600
12/28/2018,France,Metro,Nokia,Tuenti,365,11,650,7150
11/26/2021,Guatemala,Tottus,Nokia,Tuenti,365,286,650,185900
9/27/2019,Venezuela,Oeschle,Nokia,Tuenti,365,143,650,92950
12/16/2018,Colombia,Ripley,Nokia,Tuenti,365,65,650,42250
11/12/2020,Uruguay,Ripley,Nokia,Tuenti,365,24,650,15600
4/9/2020,Cuba,Oeschle,Nokia,Tuenti,365,40,650,26000
9/21/2021,Ireland,Oeschle,Nokia,Tuenti,365,192,650,124800
10/6/2018,Spain,Ripley,Nokia,Tuenti,365,3,650,1950
7/4/2021,Paraguay,Oeschle,Nokia,Tuenti,365,186,650,120900
5/17/2021,Colombia,Metro,Nokia,Tuenti,365,102,650,66300
5/8/2020,USA,Metro,Nokia,Tuenti,365,43,650,27950
2/1/2021,Chile,Saga Falabella,Nokia,Tuenti,365,23,650,14950
4/29/2021,Brasil,Metro,Nokia,Tuenti,365,36,650,23400
11/4/2021,Mexico,Oeschle,Nokia,Tuenti,365,82,650,53300
7/2/2019,Brasil,Tottus,Nokia,Tuenti,365,274,650,178100
5/5/2021,Denmark,Metro,Nokia,Tuenti,365,10,650,6500
9/29/2021,Ireland,Plaza Vea,Nokia,Tuenti,365,68,650,44200
4/12/2018,Bolivia,Plaza Vea,Nokia,Tuenti,365,132,650,85800
10/5/2018,Spain,Oeschle,Nokia,Tuenti,365,145,650,94250
8/27/2019,Mexico,Oeschle,Nokia,Tuenti,365,149,650,96850
9/23/2019,United Kingdom,Ripley,Nokia,Tuenti,365,46,650,29900
11/18/2021,Peru,Ripley,Nokia,Tuenti,365,31,650,20150
10/31/2018,Cuba,Metro,Nokia,Tuenti,365,24,650,15600
6/28/2019,Colombia,Ripley,Nokia,Tuenti,365,1,650,650
12/10/2021,Guatemala,Ripley,Nokia,Tuenti,365,54,650,35100
9/9/2018,Bolivia,Ripley,Nokia,Tuenti,365,90,650,58500
12/26/2019,France,Oeschle,Nokia,Tuenti,365,226,650,146900
9/2/2021,Paraguay,Plaza Vea,Nokia,Tuenti,365,74,650,48100
2/6/2020,Germany,Oeschle,Nokia,Tuenti,365,226,650,146900
12/20/2019,Uruguay,Metro,Nokia,Tuenti,365,33,650,21450
2/26/2021,Ireland,Saga Falabella,Nokia,Tuenti,365,36,650,23400
1/16/2018,Denmark,Metro,Nokia,Tuenti,365,1,650,650
5/1/2019,France,Metro,Nokia,Tuenti,365,54,650,35100
4/15/2021,Canada,Metro,Nokia,Tuenti,365,146,650,94900
11/29/2018,Spain,Oeschle,Nokia,Tuenti,365,249,650,161850
9/23/2021,Switzerland,Metro,Nokia,Tuenti,365,64,650,41600
12/28/2018,France,Metro,Nokia,Tuenti,365,11,650,7150
11/26/2021,Guatemala,Tottus,Nokia,Tuenti,365,286,650,185900
10/2/2019,Brasil,Plaza Vea,Nokia,Claro,365,76,650,49400
2/17/2018,Ireland,Tottus,Nokia,Claro,365,42,650,27300
6/29/2018,USA,Plaza Vea,Nokia,Claro,365,50,650,32500
9/23/2020,Brasil,Metro,Nokia,Claro,365,29,650,18850
2/9/2018,Guatemala,Saga Falabella,Nokia,Claro,365,14,650,9100
4/11/2020,Bolivia,Ripley,Nokia,Claro,365,21,650,13650
7/31/2019,Brasil,Oeschle,Nokia,Claro,365,6,650,3900
12/17/2021,Mexico,Saga Falabella,Nokia,Claro,365,17,650,11050
11/22/2019,United Kingdom,Oeschle,Nokia,Claro,365,78,650,50700
4/9/2020,Cuba,Tottus,Nokia,Claro,365,107,650,69550
12/8/2021,Germany,Tottus,Nokia,Claro,365,51,650,33150
6/17/2021,Mexico,Tottus,Nokia,Claro,365,39,650,25350
1/26/2020,USA,Ripley,Nokia,Claro,365,31,650,20150
8/11/2019,Guatemala,Metro,Nokia,Claro,365,7,650,4550
11/17/2020,Peru,Metro,Nokia,Claro,365,49,650,31850
4/13/2021,Jamaica,Ripley,Nokia,Claro,365,23,650,14950
6/3/2019,Spain,Saga Falabella,Nokia,Claro,365,18,650,11700
7/16/2019,Portugal,Plaza Vea,Nokia,Claro,365,50,650,32500
11/10/2018,Canada,Metro,Nokia,Claro,365,29,650,18850
3/15/2020,United Kingdom,Oeschle,Nokia,Claro,365,74,650,48100
12/2/2019,Brasil,Tottus,Nokia,Claro,365,39,650,25350
10/17/2021,France,Oeschle,Nokia,Claro,365,94,650,61100
10/31/2018,Guatemala,Plaza Vea,Nokia,Claro,365,4,650,2600
12/11/2019,Switzerland,Oeschle,Nokia,Claro,365,64,650,41600
8/26/2019,El Salvador,Saga Falabella,Nokia,Claro,365,18,650,11700
5/17/2021,Denmark,Oeschle,Nokia,Claro,365,91,650,59150
1/20/2021,Venezuela,Plaza Vea,Nokia,Claro,365,51,650,33150
4/23/2021,Ireland,Tottus,Nokia,Claro,365,66,650,42900
9/27/2021,Ireland,Tottus,Nokia,Claro,365,5,650,3250
1/25/2020,Cuba,Metro,Nokia,Claro,365,19,650,12350
7/1/2020,Argentina,Saga Falabella,Nokia,Claro,365,19,650,12350
10/22/2021,Denmark,Ripley,Nokia,Claro,365,34,650,22100
6/6/2020,Germany,Tottus,Nokia,Claro,365,107,650,69550
7/22/2020,Colombia,Plaza Vea,Nokia,Claro,365,14,650,9100
2/21/2021,Colombia,Oeschle,Nokia,Claro,365,83,650,53950
4/14/2018,Argentina,Ripley,Nokia,Claro,365,9,650,5850
3/3/2018,Uruguay,Plaza Vea,Nokia,Claro,365,40,650,26000
12/19/2019,Denmark,Ripley,Nokia,Claro,365,16,650,10400
10/2/2019,Brasil,Plaza Vea,Nokia,Claro,365,76,650,49400
2/17/2018,Ireland,Tottus,Nokia,Claro,365,42,650,27300
6/29/2018,USA,Plaza Vea,Nokia,Claro,365,50,650,32500
9/23/2020,Brasil,Metro,Nokia,Claro,365,29,650,18850
2/9/2018,Guatemala,Saga Falabella,Nokia,Claro,365,14,650,9100
4/11/2020,Bolivia,Ripley,Nokia,Claro,365,21,650,13650
7/31/2019,Brasil,Oeschle,Nokia,Claro,365,6,650,3900
12/17/2021,Mexico,Saga Falabella,Nokia,Claro,365,17,650,11050
11/22/2019,United Kingdom,Oeschle,Nokia,Claro,365,78,650,50700
4/9/2020,Cuba,Tottus,Nokia,Claro,365,107,650,69550
12/8/2021,Germany,Tottus,Nokia,Claro,365,51,650,33150
6/17/2021,Mexico,Tottus,Nokia,Claro,365,39,650,25350
1/26/2020,USA,Ripley,Nokia,Claro,365,31,650,20150
8/11/2019,Guatemala,Metro,Nokia,Claro,365,7,650,4550
11/17/2020,Peru,Metro,Nokia,Claro,365,49,650,31850
4/13/2021,Jamaica,Ripley,Nokia,Claro,365,23,650,14950
6/3/2019,Spain,Saga Falabella,Nokia,Claro,365,18,650,11700
7/16/2019,Portugal,Plaza Vea,Nokia,Claro,365,50,650,32500
11/10/2018,Canada,Metro,Nokia,Claro,365,29,650,18850
3/15/2020,United Kingdom,Oeschle,Nokia,Claro,365,74,650,48100
12/2/2019,Brasil,Tottus,Nokia,Claro,365,39,650,25350
10/17/2021,France,Oeschle,Nokia,Claro,365,94,650,61100
10/31/2018,Guatemala,Plaza Vea,Nokia,Claro,365,4,650,2600
12/11/2019,Switzerland,Oeschle,Nokia,Claro,365,64,650,41600
8/26/2019,El Salvador,Saga Falabella,Nokia,Claro,365,18,650,11700
5/17/2021,Denmark,Oeschle,Nokia,Claro,365,91,650,59150
1/20/2021,Venezuela,Plaza Vea,Nokia,Claro,365,51,650,33150
4/23/2021,Ireland,Tottus,Nokia,Claro,365,66,650,42900
9/27/2021,Ireland,Tottus,Nokia,Claro,365,5,650,3250
1/25/2020,Cuba,Metro,Nokia,Claro,365,19,650,12350
7/1/2020,Argentina,Saga Falabella,Nokia,Claro,365,19,650,12350
10/22/2021,Denmark,Ripley,Nokia,Claro,365,34,650,22100
6/6/2020,Germany,Tottus,Nokia,Claro,365,107,650,69550
7/22/2020,Colombia,Plaza Vea,Nokia,Claro,365,14,650,9100
2/21/2021,Colombia,Oeschle,Nokia,Claro,365,83,650,53950
4/14/2018,Argentina,Ripley,Nokia,Claro,365,9,650,5850
3/3/2018,Uruguay,Plaza Vea,Nokia,Claro,365,40,650,26000
12/19/2019,Denmark,Ripley,Nokia,Claro,365,16,650,10400
1/17/2021,Denmark,Ripley,Nokia,Bitel,365,31,650,20150
5/7/2018,Chile,Ripley,Nokia,Bitel,365,54,650,35100
5/5/2020,Denmark,Oeschle,Nokia,Bitel,365,76,650,49400
7/18/2019,Denmark,Tottus,Nokia,Bitel,365,14,650,9100
2/1/2021,Canada,Plaza Vea,Nokia,Bitel,365,107,650,69550
9/24/2019,Venezuela,Ripley,Nokia,Bitel,365,14,650,9100
8/6/2019,Peru,Oeschle,Nokia,Bitel,365,61,650,39650
5/13/2019,Colombia,Plaza Vea,Nokia,Bitel,365,95,650,61750
11/30/2020,Guatemala,Oeschle,Nokia,Bitel,365,116,650,75400
8/26/2021,Argentina,Plaza Vea,Nokia,Bitel,365,44,650,28600
7/5/2021,Mexico,Ripley,Nokia,Bitel,365,30,650,19500
1/2/2021,Brasil,Metro,Nokia,Bitel,365,22,650,14300
10/17/2018,Chile,Plaza Vea,Nokia,Bitel,365,18,650,11700
3/13/2021,Argentina,Plaza Vea,Nokia,Bitel,365,36,650,23400
2/2/2019,Ireland,Saga Falabella,Nokia,Bitel,365,11,650,7150
12/28/2019,Denmark,Metro,Nokia,Bitel,365,68,650,44200
1/9/2021,El Salvador,Ripley,Nokia,Bitel,365,12,650,7800
12/27/2018,Germany,Metro,Nokia,Bitel,365,69,650,44850
1/12/2021,Guatemala,Oeschle,Nokia,Bitel,365,134,650,87100
4/3/2021,Venezuela,Tottus,Nokia,Bitel,365,136,650,88400
11/29/2018,Mexico,Metro,Nokia,Bitel,365,41,650,26650
7/11/2019,France,Tottus,Nokia,Bitel,365,83,650,53950
5/2/2019,Guatemala,Tottus,Nokia,Bitel,365,175,650,113750
9/25/2021,Denmark,Ripley,Nokia,Bitel,365,51,650,33150
2/17/2020,Argentina,Tottus,Nokia,Bitel,365,9,650,5850
4/4/2018,Argentina,Ripley,Nokia,Bitel,365,6,650,3900
5/12/2021,Canada,Saga Falabella,Nokia,Bitel,365,4,650,2600
9/19/2021,Colombia,Oeschle,Nokia,Bitel,365,132,650,85800
8/25/2019,Denmark,Oeschle,Nokia,Bitel,365,113,650,73450
1/1/2019,Peru,Metro,Nokia,Bitel,365,70,650,45500
9/27/2019,Bolivia,Saga Falabella,Nokia,Bitel,365,27,650,17550
9/6/2019,Canada,Saga Falabella,Nokia,Bitel,365,20,650,13000
11/5/2021,Cuba,Ripley,Nokia,Bitel,365,18,650,11700
3/31/2021,Denmark,Metro,Nokia,Bitel,365,33,650,21450
11/28/2018,United Kingdom,Ripley,Nokia,Bitel,365,1,650,650
2/12/2021,Paraguay,Plaza Vea,Nokia,Bitel,365,72,650,46800
4/23/2021,Chile,Saga Falabella,Nokia,Bitel,365,17,650,11050
11/19/2019,Guatemala,Plaza Vea,Nokia,Bitel,365,27,650,17550
6/5/2019,Portugal,Saga Falabella,Nokia,Bitel,365,29,650,18850
1/17/2021,Denmark,Ripley,Nokia,Bitel,365,31,650,20150
5/7/2018,Chile,Ripley,Nokia,Bitel,365,54,650,35100
5/5/2020,Denmark,Oeschle,Nokia,Bitel,365,76,650,49400
7/18/2019,Denmark,Tottus,Nokia,Bitel,365,14,650,9100
2/1/2021,Canada,Plaza Vea,Nokia,Bitel,365,107,650,69550
9/24/2019,Venezuela,Ripley,Nokia,Bitel,365,14,650,9100
8/6/2019,Peru,Oeschle,Nokia,Bitel,365,61,650,39650
5/13/2019,Colombia,Plaza Vea,Nokia,Bitel,365,95,650,61750
11/30/2020,Guatemala,Oeschle,Nokia,Bitel,365,116,650,75400
8/26/2021,Argentina,Plaza Vea,Nokia,Bitel,365,44,650,28600
7/5/2021,Mexico,Ripley,Nokia,Bitel,365,30,650,19500
1/2/2021,Brasil,Metro,Nokia,Bitel,365,22,650,14300
10/17/2018,Chile,Plaza Vea,Nokia,Bitel,365,18,650,11700
3/13/2021,Argentina,Plaza Vea,Nokia,Bitel,365,36,650,23400
2/2/2019,Ireland,Saga Falabella,Nokia,Bitel,365,11,650,7150
12/28/2019,Denmark,Metro,Nokia,Bitel,365,68,650,44200
1/9/2021,El Salvador,Ripley,Nokia,Bitel,365,12,650,7800
12/27/2018,Germany,Metro,Nokia,Bitel,365,69,650,44850
1/12/2021,Guatemala,Oeschle,Nokia,Bitel,365,134,650,87100
4/3/2021,Venezuela,Tottus,Nokia,Bitel,365,136,650,88400
11/29/2018,Mexico,Metro,Nokia,Bitel,365,41,650,26650
7/11/2019,France,Tottus,Nokia,Bitel,365,83,650,53950
5/2/2019,Guatemala,Tottus,Nokia,Bitel,365,175,650,113750
9/25/2021,Denmark,Ripley,Nokia,Bitel,365,51,650,33150
2/17/2020,Argentina,Tottus,Nokia,Bitel,365,9,650,5850
4/4/2018,Argentina,Ripley,Nokia,Bitel,365,6,650,3900
5/12/2021,Canada,Saga Falabella,Nokia,Bitel,365,4,650,2600
9/19/2021,Colombia,Oeschle,Nokia,Bitel,365,132,650,85800
8/25/2019,Denmark,Oeschle,Nokia,Bitel,365,113,650,73450
1/1/2019,Peru,Metro,Nokia,Bitel,365,70,650,45500
9/27/2019,Bolivia,Saga Falabella,Nokia,Bitel,365,27,650,17550
9/6/2019,Canada,Saga Falabella,Nokia,Bitel,365,20,650,13000
11/5/2021,Cuba,Ripley,Nokia,Bitel,365,18,650,11700
3/31/2021,Denmark,Metro,Nokia,Bitel,365,33,650,21450
11/28/2018,United Kingdom,Ripley,Nokia,Bitel,365,1,650,650
2/12/2021,Paraguay,Plaza Vea,Nokia,Bitel,365,72,650,46800
4/23/2021,Chile,Saga Falabella,Nokia,Bitel,365,17,650,11050
11/19/2019,Guatemala,Plaza Vea,Nokia,Bitel,365,27,650,17550
6/5/2019,Portugal,Saga Falabella,Nokia,Bitel,365,29,650,18850
6/26/2018,Denmark,Ripley,Nokia,Entel,365,53,650,34450
1/14/2018,Colombia,Saga Falabella,Nokia,Entel,365,39,650,25350
9/11/2018,USA,Ripley,Nokia,Entel,365,42,650,27300
1/18/2019,Argentina,Metro,Nokia,Entel,365,83,650,53950
10/14/2019,Guatemala,Oeschle,Nokia,Entel,365,88,650,57200
4/18/2021,Bolivia,Ripley,Nokia,Entel,365,22,650,14300
8/4/2021,Portugal,Tottus,Nokia,Entel,365,234,650,152100
8/12/2018,Jamaica,Metro,Nokia,Entel,365,78,650,50700
6/7/2019,Bolivia,Oeschle,Nokia,Entel,365,88,650,57200
11/21/2021,Guatemala,Metro,Nokia,Entel,365,89,650,57850
1/21/2018,United Kingdom,Oeschle,Nokia,Entel,365,188,650,122200
7/18/2019,Cuba,Saga Falabella,Nokia,Entel,365,1,650,650
1/17/2021,Uruguay,Tottus,Nokia,Entel,365,209,650,135850
8/28/2019,El Salvador,Plaza Vea,Nokia,Entel,365,72,650,46800
8/3/2020,Denmark,Metro,Nokia,Entel,365,70,650,45500
9/19/2020,Guatemala,Tottus,Nokia,Entel,365,19,650,12350
1/3/2021,Guatemala,Plaza Vea,Nokia,Entel,365,18,650,11700
2/7/2018,Argentina,Ripley,Nokia,Entel,365,48,650,31200
2/17/2019,Ireland,Plaza Vea,Nokia,Entel,365,68,650,44200
5/5/2019,El Salvador,Oeschle,Nokia,Entel,365,138,650,89700
6/5/2021,Venezuela,Plaza Vea,Nokia,Entel,365,64,650,41600
7/29/2018,Brasil,Tottus,Nokia,Entel,365,57,650,37050
12/3/2021,Argentina,Saga Falabella,Nokia,Entel,365,1,650,650
1/11/2019,Switzerland,Ripley,Nokia,Entel,365,46,650,29900
2/5/2018,Colombia,Saga Falabella,Nokia,Entel,365,8,650,5200
1/25/2018,Canada,Tottus,Nokia,Entel,365,10,650,6500
1/7/2018,Paraguay,Metro,Nokia,Entel,365,111,650,72150
8/7/2021,Peru,Metro,Nokia,Entel,365,8,650,5200
10/27/2020,El Salvador,Saga Falabella,Nokia,Entel,365,31,650,20150
9/3/2021,Venezuela,Saga Falabella,Nokia,Entel,365,7,650,4550
11/12/2019,Mexico,Saga Falabella,Nokia,Entel,365,7,650,4550
2/1/2021,Venezuela,Plaza Vea,Nokia,Entel,365,157,650,102050
4/8/2021,Paraguay,Ripley,Nokia,Entel,365,42,650,27300
2/12/2020,Canada,Tottus,Nokia,Entel,365,17,650,11050
4/7/2020,Peru,Plaza Vea,Nokia,Entel,365,154,650,100100
4/17/2020,Jamaica,Ripley,Nokia,Entel,365,21,650,13650
10/11/2021,Colombia,Oeschle,Nokia,Entel,365,124,650,80600
11/14/2019,Peru,Metro,Nokia,Entel,365,85,650,55250
11/10/2021,Denmark,Tottus,Nokia,Entel,365,46,650,29900
2/7/2021,Guatemala,Plaza Vea,Nokia,Entel,365,76,650,49400
6/26/2018,Denmark,Ripley,Nokia,Entel,365,53,650,34450
1/14/2018,Colombia,Saga Falabella,Nokia,Entel,365,39,650,25350
9/11/2018,USA,Ripley,Nokia,Entel,365,42,650,27300
1/18/2019,Argentina,Metro,Nokia,Entel,365,83,650,53950
10/14/2019,Guatemala,Oeschle,Nokia,Entel,365,88,650,57200
4/18/2021,Bolivia,Ripley,Nokia,Entel,365,22,650,14300
8/4/2021,Portugal,Tottus,Nokia,Entel,365,234,650,152100
8/12/2018,Jamaica,Metro,Nokia,Entel,365,78,650,50700
6/7/2019,Bolivia,Oeschle,Nokia,Entel,365,88,650,57200
11/21/2021,Guatemala,Metro,Nokia,Entel,365,89,650,57850
1/21/2018,United Kingdom,Oeschle,Nokia,Entel,365,188,650,122200
7/18/2019,Cuba,Saga Falabella,Nokia,Entel,365,1,650,650
1/17/2021,Uruguay,Tottus,Nokia,Entel,365,209,650,135850
8/28/2019,El Salvador,Plaza Vea,Nokia,Entel,365,72,650,46800
8/3/2020,Denmark,Metro,Nokia,Entel,365,70,650,45500
9/19/2020,Guatemala,Tottus,Nokia,Entel,365,19,650,12350
1/3/2021,Guatemala,Plaza Vea,Nokia,Entel,365,18,650,11700
2/7/2018,Argentina,Ripley,Nokia,Entel,365,48,650,31200
2/17/2019,Ireland,Plaza Vea,Nokia,Entel,365,68,650,44200
5/5/2019,El Salvador,Oeschle,Nokia,Entel,365,138,650,89700
6/5/2021,Venezuela,Plaza Vea,Nokia,Entel,365,64,650,41600
7/29/2018,Brasil,Tottus,Nokia,Entel,365,57,650,37050
12/3/2021,Argentina,Saga Falabella,Nokia,Entel,365,1,650,650
1/11/2019,Switzerland,Ripley,Nokia,Entel,365,46,650,29900
2/5/2018,Colombia,Saga Falabella,Nokia,Entel,365,8,650,5200
1/25/2018,Canada,Tottus,Nokia,Entel,365,10,650,6500
1/7/2018,Paraguay,Metro,Nokia,Entel,365,111,650,72150
8/7/2021,Peru,Metro,Nokia,Entel,365,8,650,5200
10/27/2020,El Salvador,Saga Falabella,Nokia,Entel,365,31,650,20150
9/3/2021,Venezuela,Saga Falabella,Nokia,Entel,365,7,650,4550
11/12/2019,Mexico,Saga Falabella,Nokia,Entel,365,7,650,4550
2/1/2021,Venezuela,Plaza Vea,Nokia,Entel,365,157,650,102050
4/8/2021,Paraguay,Ripley,Nokia,Entel,365,42,650,27300
2/12/2020,Canada,Tottus,Nokia,Entel,365,17,650,11050
4/7/2020,Peru,Plaza Vea,Nokia,Entel,365,154,650,100100
4/17/2020,Jamaica,Ripley,Nokia,Entel,365,21,650,13650
10/11/2021,Colombia,Oeschle,Nokia,Entel,365,124,650,80600
11/14/2019,Peru,Metro,Nokia,Entel,365,85,650,55250
11/10/2021,Denmark,Tottus,Nokia,Entel,365,46,650,29900
2/7/2021,Guatemala,Plaza Vea,Nokia,Entel,365,76,650,49400
4/9/2020,Colombia,Metro,Nokia,Movistar,365,17,650,11050
2/12/2020,Bolivia,Plaza Vea,Nokia,Movistar,365,16,650,10400
9/16/2020,Germany,Metro,Nokia,Movistar,365,13,650,8450
7/27/2021,Spain,Metro,Nokia,Movistar,365,3,650,1950
7/3/2021,Denmark,Tottus,Nokia,Movistar,365,32,650,20800
6/12/2021,Cuba,Oeschle,Nokia,Movistar,365,11,650,7150
3/13/2020,Peru,Saga Falabella,Nokia,Movistar,365,1,650,650
7/12/2021,Jamaica,Saga Falabella,Nokia,Movistar,365,5,650,3250
2/23/2020,United Kingdom,Saga Falabella,Nokia,Movistar,365,4,650,2600
11/28/2021,Guatemala,Saga Falabella,Nokia,Movistar,365,5,650,3250
12/24/2019,Cuba,Metro,Nokia,Movistar,365,23,650,14950
10/9/2021,Bolivia,Tottus,Nokia,Movistar,365,58,650,37700
1/7/2021,Paraguay,Plaza Vea,Nokia,Movistar,365,38,650,24700
4/25/2019,Ireland,Saga Falabella,Nokia,Movistar,365,6,650,3900
12/17/2021,Guatemala,Oeschle,Nokia,Movistar,365,8,650,5200
11/22/2020,USA,Ripley,Nokia,Movistar,365,3,650,1950
12/3/2021,Germany,Oeschle,Nokia,Movistar,365,42,650,27300
8/31/2021,Ireland,Ripley,Nokia,Movistar,365,4,650,2600
10/11/2018,Cuba,Saga Falabella,Nokia,Movistar,365,2,650,1300
9/21/2021,Spain,Saga Falabella,Nokia,Movistar,365,5,650,3250
6/27/2021,Bolivia,Tottus,Nokia,Movistar,365,10,650,6500
1/12/2020,Chile,Metro,Nokia,Movistar,365,21,650,13650
11/8/2021,France,Ripley,Nokia,Movistar,365,11,650,7150
2/27/2021,Jamaica,Metro,Nokia,Movistar,365,6,650,3900
12/26/2020,Brasil,Ripley,Nokia,Movistar,365,3,650,1950
9/6/2021,Peru,Tottus,Nokia,Movistar,365,47,650,30550
10/11/2021,Guatemala,Tottus,Nokia,Movistar,365,57,650,37050
5/24/2020,Venezuela,Ripley,Nokia,Movistar,365,2,650,1300
6/8/2021,Mexico,Saga Falabella,Nokia,Movistar,365,1,650,650
8/7/2021,El Salvador,Tottus,Nokia,Movistar,365,33,650,21450
11/16/2021,United Kingdom,Metro,Nokia,Movistar,365,11,650,7150
4/7/2019,Denmark,Metro,Nokia,Movistar,365,18,650,11700
5/14/2018,Paraguay,Oeschle,Nokia,Movistar,365,27,650,17550
4/23/2021,Cuba,Plaza Vea,Nokia,Movistar,365,26,650,16900
5/30/2019,Colombia,Oeschle,Nokia,Movistar,365,45,650,29250
4/27/2021,Ireland,Metro,Nokia,Movistar,365,13,650,8450
2/8/2018,Denmark,Plaza Vea,Nokia,Movistar,365,21,650,13650
5/23/2018,France,Ripley,Nokia,Movistar,365,5,650,3250
4/29/2018,Brasil,Saga Falabella,Nokia,Movistar,365,7,650,4550
8/2/2019,Mexico,Ripley,Nokia,Movistar,365,3,650,1950
7/15/2019,Spain,Tottus,Nokia,Movistar,365,36,650,23400
12/9/2020,Portugal,Metro,Nokia,Movistar,365,2,650,1300
2/14/2018,Colombia,Ripley,Nokia,Movistar,365,2,650,1300
4/9/2020,Colombia,Metro,Nokia,Movistar,365,17,650,11050
2/12/2020,Bolivia,Plaza Vea,Nokia,Movistar,365,16,650,10400
9/16/2020,Germany,Metro,Nokia,Movistar,365,13,650,8450
7/27/2021,Spain,Metro,Nokia,Movistar,365,3,650,1950
7/3/2021,Denmark,Tottus,Nokia,Movistar,365,32,650,20800
6/12/2021,Cuba,Oeschle,Nokia,Movistar,365,11,650,7150
3/13/2020,Peru,Saga Falabella,Nokia,Movistar,365,1,650,650
7/12/2021,Jamaica,Saga Falabella,Nokia,Movistar,365,5,650,3250
2/23/2020,United Kingdom,Saga Falabella,Nokia,Movistar,365,4,650,2600
11/28/2021,Guatemala,Saga Falabella,Nokia,Movistar,365,5,650,3250
12/24/2019,Cuba,Metro,Nokia,Movistar,365,23,650,14950
10/9/2021,Bolivia,Tottus,Nokia,Movistar,365,58,650,37700
1/7/2021,Paraguay,Plaza Vea,Nokia,Movistar,365,38,650,24700
4/25/2019,Ireland,Saga Falabella,Nokia,Movistar,365,6,650,3900
12/17/2021,Guatemala,Oeschle,Nokia,Movistar,365,8,650,5200
11/22/2020,USA,Ripley,Nokia,Movistar,365,3,650,1950
12/3/2021,Germany,Oeschle,Nokia,Movistar,365,42,650,27300
8/31/2021,Ireland,Ripley,Nokia,Movistar,365,4,650,2600
10/11/2018,Cuba,Saga Falabella,Nokia,Movistar,365,2,650,1300
9/21/2021,Spain,Saga Falabella,Nokia,Movistar,365,5,650,3250
6/27/2021,Bolivia,Tottus,Nokia,Movistar,365,10,650,6500
1/12/2020,Chile,Metro,Nokia,Movistar,365,21,650,13650
11/8/2021,France,Ripley,Nokia,Movistar,365,11,650,7150
2/27/2021,Jamaica,Metro,Nokia,Movistar,365,6,650,3900
12/26/2020,Brasil,Ripley,Nokia,Movistar,365,3,650,1950
9/6/2021,Peru,Tottus,Nokia,Movistar,365,47,650,30550
10/11/2021,Guatemala,Tottus,Nokia,Movistar,365,57,650,37050
5/24/2020,Venezuela,Ripley,Nokia,Movistar,365,2,650,1300
